Transaction_ID,Sales_Date,Order_ID,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Unit_Price,Discount_Pct,Gross_Revenue,Discount_Value,Sales_Value,Product_Cost,Profit
ST0000215,4/14/2025,O002576,C00019,P0088,E0024,R002,7,25994.99,0.2,181964.93,36392.99,145571.95,140339.49,5232.46
ST0000216,8/8/2025,O001647,C00134,P0054,E0025,R004,6,16854.03,0.15,101124.21,15168.63,85955.58,57068.73,28886.84
ST0000217,3/13/2025,O001214,C00450,P0038,E0002,R002,3,30131.12,0.2,90393.36,18078.67,72314.68,62323.95,9990.73
ST0000218,5/19/2026,O000354,C00453,P0117,E0001,R002,3,21369.63,0,64108.9,0,64108.9,52419.95,11688.94
ST0000219,2/19/2026,O002677,C00337,P0093,E0003,R001,7,15548.37,0.05,108838.56,5441.93,103396.64,82252.64,21144
ST0000220,8/14/2026,O001568,C00196,P0003,E0018,R003,8,2235.16,0,17881.25,0,17881.25,13654.14,4227.11
ST0000221,11/28/2025,O000340,C00219,P0076,E0007,R002,5,18555.6,0,92778.02,0,92778.02,59443.71,33334.31
ST0000222,8/8/2025,O000021,C00364,P0097,E0026,R006,7,11686.75,0.05,81807.28,4090.36,77716.92,47985.52,29731.4
ST0000223,1/6/2026,O000166,C00172,P0132,E0009,R002,8,24399.54,0,195196.32,0,195196.32,110991.1,84205.22
ST0000224,5/7/2025,O000022,C00418,P0001,E0009,R002,7,29618.36,0.15,207328.5,31099.27,176229.22,122368.47,53860.75
ST0000225,5/5/2025,O000242,C00443,P0070,E0028,R006,2,17673.44,0.15,35346.87,5302.03,30044.84,21263.37,8781.47
ST0000226,1/18/2026,O000577,C00452,P0002,E0025,R004,8,6135,0,49079.98,0,49079.98,33944.52,15135.47
ST0000227,7/8/2026,O002055,C00306,P0029,E0027,R008,2,38729.03,0.25,77458.05,19364.51,58093.54,47989.18,10104.36
ST0000228,8/2/2025,O002702,C00505,P0042,E0026,R006,3,20586.11,0.15,61758.33,9263.75,52494.58,41167.79,11326.79
ST0000229,4/28/2025,O000607,C00229,P0047,E0031,R001,3,15784.48,0.05,47353.43,2367.67,44985.76,33648.84,11336.91
ST0000230,5/24/2026,O000054,C00373,P0138,E0029,R006,5,24838.42,0.25,124192.1,31048.03,93144.08,93192.51,-48.43
ST0000231,2/4/2025,O000638,C00066,P0135,E0030,R003,4,8268.58,0.15,33074.3,4961.15,28113.16,23054.73,5058.42
ST0000232,6/17/2026,O002421,C00503,P0077,E0023,R004,1,461.9,0,461.9,0,461.9,415.65,46.25
ST0000233,1/3/2026,O000160,C00571,P0142,E0004,R008,5,32995.92,0.25,164979.59,41244.9,123734.69,98396.23,25338.46
ST0000234,3/8/2026,O000475,C00491,P0059,E0019,R002,6,25576.2,0,153457.21,0,153457.21,98844.86,54612.35
ST0000235,9/26/2025,O002886,C00374,P0030,E0010,R004,4,46630.11,0,186520.45,0,186520.45,120620.15,65900.3
ST0000236,12/13/2025,O001288,C00014,P0050,E0021,R001,6,1151.11,0.1,6906.64,690.66,6215.98,4007.33,2208.65
ST0000237,8/12/2025,O000597,C00593,P0043,E0007,R002,3,46874.95,0,140624.85,0,140624.85,83480.43,57144.42
ST0000238,10/14/2025,O001789,C00461,P0075,E0036,R004,2,45780.55,0.2,91561.09,18312.22,73248.87,54175.01,19073.86
ST0000239,5/26/2025,O001473,C00451,P0126,E0019,R002,1,43817.83,0.1,43817.83,4381.78,39436.05,29825.6,9610.45
ST0000240,3/18/2026,O002148,C00515,P0062,E0026,R006,1,30041.08,0.15,30041.08,4506.16,25534.92,20285.56,5249.36
ST0000241,8/30/2025,O000071,C00093,P0019,E0027,R008,1,19673.21,0,19673.21,0,19673.21,16404.63,3268.58
ST0000242,1/25/2025,O002548,C00271,P0074,E0029,R006,6,15121.96,0,90731.78,0,90731.78,70821.98,19909.81
ST0000243,8/2/2026,O002512,C00449,P0086,E0037,R004,3,21778.97,0.15,65336.92,9800.54,55536.39,51848.88,3687.51
ST0000244,7/12/2025,O000392,C00487,P0068,E0034,R001,5,24457.64,0.1,122288.19,12228.82,110059.37,77368.27,32691.11
ST0000245,1/7/2026,O001861,C00061,P0074,E0009,R002,3,15600.05,0,46800.16,0,46800.16,35410.99,11389.17
ST0000247,10/5/2025,O001411,C00252,P0128,E0027,R008,1,5569.65,0,5569.65,0,5569.65,3136.22,2433.43
ST0000248,7/8/2026,O001904,C00064,P0143,E0002,R002,2,38372.72,0,76745.44,0,76745.44,45516.92,31228.52
ST0000249,6/6/2025,O000909,C00040,P0114,E0025,R004,5,14357.86,0,71789.28,0,71789.28,61265.66,10523.62
ST0000250,5/12/2025,O002952,C00066,P0104,E0034,R001,1,3962.74,0.05,3962.74,198.14,3764.6,2350.84,1413.76
ST0000251,6/13/2025,O002264,C00186,P0083,E0030,R003,6,55410.29,0.25,332461.73,83115.43,249346.3,189781.77,59564.53
ST0000252,7/3/2026,O001525,C00049,P0147,E0005,R005,5,51724.26,0,258621.32,0,258621.32,140103.23,118518.08
ST0000253,6/22/2026,O002232,C00322,P0072,E0041,R002,3,47349.3,0.2,142047.9,28409.58,113638.32,97384.57,16253.75
ST0000254,4/9/2025,O000003,C00309,P0108,E0019,R002,7,16261.85,0,113832.94,0,113832.94,91161.46,22671.48
ST0000255,10/19/2025,O002825,C00313,P0077,E0016,R002,6,505.29,0.15,3031.75,454.76,2576.99,2493.89,83.1
ST0000256,1/27/2025,O002490,C00342,P0140,E0038,R002,7,30684.67,0,214792.71,0,214792.71,126518.06,88274.65
ST0000257,8/17/2025,O002982,C00587,P0013,E0022,R003,7,11157.09,0.1,78099.65,7809.97,70289.69,67128.81,3160.88
ST0000258,1/20/2026,O000986,C00570,P0060,E0033,R008,8,58720.04,0.05,469760.34,23488.02,446272.32,269000.61,177271.71
ST0000259,5/16/2026,O001819,C00274,P0012,E0028,R006,2,26432.74,0,52865.48,0,52865.48,42492.87,10372.61
ST0000260,10/24/2025,O001820,C00225,P0107,E0012,R004,2,7501.81,0.1,15003.63,1500.36,13503.26,12339.71,1163.56
ST0000261,5/18/2025,O002720,C00380,P0144,E0014,R005,2,19655.6,0.15,39311.19,5896.68,33414.52,22595.56,10818.96
ST0000262,7/16/2025,O000240,C00584,P0036,E0016,R002,6,11673.88,0,70043.27,0,70043.27,44300.08,25743.19
ST0000263,4/20/2026,O002098,C00080,P0072,E0018,R003,4,46893.46,0.1,187573.85,18757.38,168816.46,129846.09,38970.38
ST0000264,5/5/2025,O002523,C00005,P0042,E0001,R002,7,20726.59,0.05,145086.11,7254.31,137831.81,96058.17,41773.64
ST0000265,4/24/2026,O001884,C00458,P0128,E0039,R005,3,5377.72,0.25,16133.17,4033.29,12099.88,9408.67,2691.21
ST0000266,1/28/2026,O000038,C00033,P0137,E0029,R006,5,28142.18,0,140710.91,0,140710.91,123360.52,17350.39
ST0000267,1/18/2026,O000577,C00452,P0065,E0025,R004,3,40271.25,0.15,120813.76,18122.06,102691.7,77685.53,25006.17
ST0000268,3/27/2026,O000020,C00376,P0009,E0039,R005,5,2981.19,0.2,14905.94,2981.19,11924.75,10370.29,1554.46
ST0000269,11/14/2025,O000517,C00185,P0079,E0020,R001,2,25789.12,0.05,51578.24,2578.91,48999.33,43449.15,5550.18
ST0000270,2/6/2025,O001011,C00265,P0102,E0038,R002,2,29127.16,0.05,58254.33,2912.72,55341.61,33112.28,22229.33
ST0000271,5/3/2026,O001292,C00335,P0118,E0016,R002,5,21565.18,0.15,107825.91,16173.89,91652.02,76406.73,15245.29
ST0000272,11/28/2025,O000118,C00404,P0099,E0025,R004,3,16881.69,0.15,50645.08,7596.76,43048.32,35862.79,7185.52
ST0000273,4/6/2025,O001552,C00292,P0004,E0022,R003,3,30880.05,0.05,92640.15,4632.01,88008.14,72563.39,15444.76
ST0000275,4/30/2026,O000908,C00466,P0037,E0033,R008,6,30858.14,0.05,185148.84,9257.44,175891.4,145988.19,29903.21
ST0000276,10/19/2025,O001470,C00472,P0047,E0024,R002,4,16243.22,0.05,64972.87,3248.64,61724.22,44865.12,16859.1
ST0000277,2/7/2025,O002622,C00474,P0138,E0031,R001,3,24973.73,0,74921.19,0,74921.19,55915.5,19005.69
ST0000278,8/8/2025,O000189,C00436,P0072,E0010,R004,1,48927.01,0,48927.01,0,48927.01,32461.52,16465.49
ST0000279,7/7/2025,O002479,C00589,P0112,E0028,R006,7,32631.83,0.2,228422.8,45684.56,182738.24,157059.84,25678.4
ST0000280,8/13/2025,O002529,C00024,P0024,E0040,R005,8,7929.72,0.1,63437.75,6343.77,57093.97,48752.57,8341.4
ST0000281,6/29/2025,O001211,C00157,P0041,E0023,R004,3,49010.98,0,147032.94,0,147032.94,85101.59,61931.35
ST0000282,1/1/2026,O001238,C00340,P0023,E0006,R002,7,28861.47,0.25,202030.3,50507.58,151522.73,133303.81,18218.91
ST0000283,7/8/2025,O000725,C00308,P0031,E0027,R008,6,20729.87,0.15,124379.19,18656.88,105722.31,69851.03,35871.28
ST0000284,1/1/2025,O000722,C00206,P0104,E0009,R002,7,4077.84,0.1,28544.86,2854.49,25690.38,16455.89,9234.49
ST0000285,8/8/2025,O000021,C00364,P0102,E0026,R006,4,31079.05,0.25,124316.2,31079.05,93237.15,66224.56,27012.58
ST0000286,2/9/2026,O001454,C00472,P0009,E0035,R002,4,2993.98,0,11975.9,0,11975.9,8296.23,3679.67
ST0000287,8/16/2025,O002402,C00501,P0041,E0034,R001,1,46509.71,0.25,46509.71,11627.43,34882.28,28367.2,6515.09
ST0000288,1/26/2025,O001468,C00576,P0002,E0019,R002,3,5976.22,0.1,17928.65,1792.87,16135.79,12729.19,3406.59
ST0000289,9/12/2025,O000391,C00126,P0150,E0035,R002,1,49400.7,0,49400.7,0,49400.7,33938.76,15461.94
ST0000290,8/12/2025,O002634,C00367,P0063,E0040,R005,4,20387.49,0,81549.95,0,81549.95,68113.74,13436.2
ST0000291,7/23/2025,O002005,C00101,P0125,E0003,R001,2,13673.85,0,27347.69,0,27347.69,23671.78,3675.91
ST0000292,3/8/2025,O000239,C00067,P0006,E0039,R005,3,37110.85,0.2,111332.56,22266.51,89066.05,59891.95,29174.1
ST0000293,2/10/2025,O001400,C00576,P0111,E0006,R002,2,40776.82,0,81553.64,0,81553.64,48618.81,32934.83
ST0000294,9/26/2025,O001395,C00424,P0097,E0025,R004,5,11505.01,0,57525.04,0,57525.04,34275.37,23249.67
ST0000295,2/21/2025,O002106,C00391,P0095,E0037,R004,6,2187.44,0.05,13124.62,656.23,12468.38,8951.23,3517.15
ST0000296,3/12/2026,O000011,C00215,P0116,E0010,R004,3,29721.81,0.05,89165.43,4458.27,84707.16,69351.99,15355.17
ST0000297,7/7/2025,O001410,C00211,P0056,E0040,R005,3,48247.83,0,144743.49,0,144743.49,76882.52,67860.97
ST0000298,5/25/2025,O001578,C00424,P0120,E0009,R002,8,3487,0.15,27896.02,4184.4,23711.62,20732.63,2978.99
ST0000299,6/21/2026,O000310,C00211,P0073,E0016,R002,6,5236.39,0.1,31418.33,3141.83,28276.5,21096.41,7180.09
ST0000300,7/4/2025,O001180,C00299,P0063,E0007,R002,8,19642.45,0.2,157139.57,31427.91,125711.66,136227.48,-10515.83
ST0000301,4/4/2025,O000485,C00019,P0076,E0041,R002,6,18718.9,0.15,112313.37,16847.01,95466.37,71332.45,24133.91
ST0000302,2/13/2025,O002865,C00518,P0027,E0040,R005,2,19236.54,0.1,38473.09,3847.31,34625.78,22035.86,12589.92
ST0000303,4/8/2026,O001753,C00087,P0108,E0020,R001,7,15896.02,0.05,111272.12,5563.61,105708.52,91161.46,14547.06
ST0000304,7/8/2025,O000725,C00308,P0121,E0027,R008,7,10890.36,0,76232.49,0,76232.49,49367.14,26865.35
ST0000305,6/6/2026,O002358,C00416,P0041,E0019,R002,2,48973.72,0.2,97947.43,19589.49,78357.95,56734.39,21623.55
ST0000306,4/29/2025,O001316,C00213,P0123,E0030,R003,1,23583.76,0,23583.76,0,23583.76,20528.02,3055.74
ST0000308,11/27/2025,O002766,C00410,P0030,E0002,R002,7,47252.5,0.15,330767.49,49615.12,281152.37,211085.27,70067.1
ST0000309,4/5/2026,O002785,C00337,P0114,E0001,R002,1,13608,0.25,13608,3402,10206,12253.13,-2047.13
ST0000310,2/4/2026,O001958,C00324,P0110,E0041,R002,4,420.14,0,1680.55,0,1680.55,1365.89,314.66
ST0000312,8/8/2026,O002400,C00365,P0040,E0039,R005,2,28837.2,0.1,57674.4,5767.44,51906.96,34722.03,17184.93
ST0000313,1/10/2025,O002605,C00075,P0133,E0001,R002,5,5113.83,0.05,25569.15,1278.46,24290.69,15091.16,9199.53
ST0000314,7/26/2026,O001697,C00418,P0057,E0041,R002,8,27565.7,0.05,220525.58,11026.28,209499.3,146997.48,62501.82
ST0000315,5/18/2026,O000624,C00213,P0080,E0027,R008,4,7566.12,0,30264.5,0,30264.5,17472.16,12792.34
ST0000316,1/30/2026,O001003,C00417,P0117,E0035,R002,6,22197.63,0,133185.8,0,133185.8,104839.91,28345.89
ST0000317,3/3/2025,O002334,C00579,P0138,E0041,R002,3,25841.47,0.2,77524.4,15504.88,62019.52,55915.5,6104.02
ST0000318,2/8/2026,O002857,C00215,P0019,E0039,R005,4,18250.46,0.1,73001.84,7300.18,65701.66,65618.53,83.13
ST0000319,9/18/2025,O001412,C00551,P0129,E0023,R004,7,16098.02,0,112686.12,0,112686.12,69002.36,43683.76
ST0000321,1/9/2026,O002269,C00126,P0052,E0029,R006,8,9451.85,0.15,75614.78,11342.22,64272.56,51130.66,13141.9
ST0000322,12/8/2025,O000294,C00040,P0088,E0036,R004,4,27217.32,0,108869.27,0,108869.27,80193.99,28675.28
ST0000323,12/16/2025,O000169,C00007,P0025,E0017,R002,2,2069.13,0.2,4138.25,827.65,3310.6,2262.53,1048.07
ST0000324,11/14/2025,O000125,C00306,P0100,E0033,R008,6,43908.55,0.1,263451.28,26345.13,237106.15,169630.66,67475.49
ST0000325,8/5/2025,O001610,C00112,P0075,E0006,R002,3,44839.28,0.25,134517.83,33629.46,100888.37,81262.52,19625.85
ST0000326,1/11/2025,O000903,C00392,P0095,E0025,R004,2,2153.1,0.1,4306.2,430.62,3875.58,2983.74,891.84
ST0000327,3/26/2026,O000750,C00573,P0072,E0010,R004,6,49074.65,0,294447.92,0,294447.92,194769.13,99678.79
ST0000328,8/18/2025,O001020,C00231,P0126,E0021,R001,6,44138.24,0.05,264829.46,13241.47,251587.99,178953.6,72634.39
ST0000329,10/4/2025,O001581,C00283,P0121,E0032,R001,7,11110.38,0.1,77772.63,7777.26,69995.36,49367.14,20628.22
ST0000330,11/16/2025,O002095,C00090,P0076,E0012,R004,7,18649.26,0.05,130544.82,6527.24,124017.58,83221.2,40796.38
ST0000331,2/12/2025,O002367,C00227,P0074,E0001,R002,6,16034.44,0,96206.62,0,96206.62,70821.98,25384.64
ST0000332,12/21/2025,O001257,C00417,P0105,E0023,R004,3,2888.74,0.1,8666.22,866.62,7799.59,6963.84,835.75
ST0000333,2/18/2025,O002370,C00458,P0034,E0025,R004,7,38009.95,0.15,266069.64,39910.45,226159.2,159410.06,66749.14
ST0000334,1/25/2026,O001368,C00360,P0029,E0033,R008,3,40565.98,0,121697.93,0,121697.93,71983.78,49714.15
ST0000335,8/12/2025,O001728,C00386,P0033,E0009,R002,8,31191.48,0.2,249531.87,49906.37,199625.5,161318.22,38307.27
ST0000336,3/21/2025,O002017,C00185,P0046,E0025,R004,4,54105.8,0.2,216423.18,43284.64,173138.55,120641.3,52497.25
ST0000337,1/12/2026,O000090,C00204,P0113,E0006,R002,4,1748.81,0.05,6995.24,349.76,6645.48,5728.91,916.56
ST0000338,4/4/2026,O000568,C00165,P0019,E0034,R001,3,19068.67,0.05,57206.01,2860.3,54345.71,49213.89,5131.82
ST0000339,1/8/2026,O001791,C00555,P0096,E0023,R004,1,34501.83,0.25,34501.83,8625.46,25876.37,24146.83,1729.54
ST0000340,8/29/2026,O000803,C00046,P0075,E0020,R001,8,44976.47,0.25,359811.79,89952.95,269858.84,216700.06,53158.78
ST0000341,10/19/2025,O002825,C00313,P0002,E0016,R002,5,6446.5,0.1,32232.52,3223.25,29009.27,21215.32,7793.95
ST0000342,10/12/2025,O002962,C00327,P0146,E0030,R003,8,41621.65,0,332973.23,0,332973.23,199029.65,133943.58
ST0000343,7/28/2025,O001531,C00426,P0030,E0012,R004,5,48292.66,0,241463.3,0,241463.3,150775.19,90688.11
ST0000344,12/28/2025,O001880,C00448,P0007,E0011,R008,4,24015.21,0.15,96060.86,14409.13,81651.73,67325.19,14326.54
ST0000345,1/26/2025,O002170,C00532,P0035,E0003,R001,2,10728.96,0.15,21457.92,3218.69,18239.23,16883.01,1356.22
ST0000346,6/13/2025,O002788,C00531,P0037,E0005,R005,4,29394.67,0.2,117578.67,23515.73,94062.94,97325.46,-3262.52
ST0000347,4/12/2025,O002995,C00493,P0040,E0020,R001,1,28997,0.2,28997,5799.4,23197.6,17361.01,5836.59
ST0000348,2/7/2026,O002881,C00050,P0070,E0023,R004,6,16926.86,0.1,101561.17,10156.12,91405.05,63790.11,27614.94
ST0000349,7/15/2026,O002000,C00396,P0103,E0009,R002,8,37573.53,0,300588.25,0,300588.25,177497.85,123090.4
ST0000350,11/15/2025,O001668,C00138,P0057,E0004,R008,3,29765.81,0.25,89297.43,22324.36,66973.07,55124.05,11849.01
ST0000351,9/18/2025,O002131,C00311,P0110,E0039,R005,4,406,0,1624,0,1624,1365.89,258.11
ST0000352,8/26/2025,O000567,C00475,P0039,E0006,R002,1,40437.19,0.25,40437.19,10109.3,30327.89,33461.21,-3133.32
ST0000353,5/16/2025,O000201,C00346,P0133,E0026,R006,5,5041.39,0.05,25206.95,1260.35,23946.6,15091.16,8855.44
ST0000354,2/17/2026,O000519,C00437,P0100,E0017,R002,5,46678.22,0.25,233391.11,58347.78,175043.33,141358.89,33684.45
ST0000355,8/14/2025,O002225,C00251,P0053,E0024,R002,4,10813.35,0,43253.4,0,43253.4,26401.57,16851.83
ST0000356,7/2/2026,O001733,C00105,P0116,E0027,R008,7,29098.57,0.25,203690.02,50922.51,152767.52,161821.32,-9053.8
ST0000357,4/19/2025,O002087,C00401,P0043,E0013,R004,7,44964.75,0.2,314753.22,62950.64,251802.58,194787.68,57014.9
ST0000358,3/7/2026,O002614,C00122,P0022,E0019,R002,4,6675.85,0.25,26703.38,6675.85,20027.54,22453.84,-2426.31
ST0000359,6/28/2025,O001375,C00600,P0065,E0009,R002,5,43082.69,0.15,215413.47,32312.02,183101.45,129475.89,53625.56
ST0000360,1/16/2026,O000546,C00387,P0007,E0002,R002,6,25710.93,0.05,154265.59,7713.28,146552.31,100987.78,45564.53
ST0000361,3/9/2026,O002328,C00059,P0014,E0016,R002,2,23847.48,0,47694.97,0,47694.97,36871.01,10823.96
ST0000362,5/11/2025,O001072,C00027,P0095,E0036,R004,2,2174.54,0,4349.08,0,4349.08,2983.74,1365.33
ST0000363,1/4/2025,O001533,C00079,P0013,E0011,R008,1,10868.72,0.05,10868.72,543.44,10325.28,9589.83,735.45
ST0000364,4/30/2025,O001196,C00047,P0101,E0026,R006,2,36399.83,0.25,72799.66,18199.92,54599.75,40655.16,13944.59
ST0000366,7/11/2025,O002088,C00189,P0148,E0039,R005,1,16822.92,0.2,16822.92,3364.58,13458.33,13747.01,-288.67
ST0000368,1/9/2025,O000262,C00352,P0090,E0020,R001,7,16152.25,0.15,113065.76,16959.86,96105.89,81371.51,14734.39
ST0000369,5/30/2025,O001393,C00177,P0020,E0026,R006,4,43566.15,0,174264.62,0,174264.62,106305.06,67959.56
ST0000370,5/18/2025,O002140,C00574,P0027,E0023,R004,5,18943.31,0,94716.55,0,94716.55,55089.65,39626.9
ST0000371,10/29/2025,O001956,C00122,P0080,E0013,R004,8,7803.04,0.15,62424.32,9363.65,53060.67,34944.32,18116.35
ST0000372,7/17/2025,O000205,C00575,P0051,E0009,R002,1,8485.84,0,8485.84,0,8485.84,4906.24,3579.6
ST0000373,1/20/2026,O000423,C00501,P0104,E0021,R001,6,3987.96,0.1,23927.78,2392.78,21535.01,14105.05,7429.96
ST0000374,5/10/2025,O000451,C00266,P0125,E0001,R002,8,13599.7,0,108797.59,0,108797.59,94687.12,14110.48
ST0000375,6/19/2025,O000374,C00531,P0010,E0014,R005,3,1237.72,0.25,3713.16,928.29,2784.87,2318.7,466.17
ST0000376,1/28/2025,O002692,C00124,P0027,E0030,R003,7,19666.62,0.15,137666.37,20649.96,117016.42,77125.51,39890.91
ST0000377,7/8/2025,O002843,C00042,P0144,E0014,R005,4,20026.47,0,80105.9,0,80105.9,45191.11,34914.78
ST0000378,6/11/2026,O001786,C00370,P0024,E0010,R004,2,8100.4,0.1,16200.8,1620.08,14580.72,12188.14,2392.58
ST0000379,7/7/2026,O001738,C00240,P0133,E0029,R006,7,4844.56,0.15,33911.92,5086.79,28825.14,21127.63,7697.51
ST0000380,6/8/2025,O002340,C00001,P0121,E0005,R005,7,11313.41,0.15,79193.89,11879.08,67314.81,49367.14,17947.66
ST0000381,3/26/2026,O002920,C00192,P0134,E0018,R003,4,16896.72,0,67586.86,0,67586.86,41748.68,25838.18
ST0000382,8/1/2026,O001696,C00145,P0017,E0029,R006,8,29936.76,0.2,239494.1,47898.82,191595.28,189791.19,1804.09
ST0000383,6/8/2025,O001315,C00538,P0008,E0028,R006,6,40790.48,0.15,244742.89,36711.43,208031.46,131980.52,76050.94
ST0000384,9/25/2025,O000850,C00419,P0096,E0004,R008,4,34749.52,0.2,138998.09,27799.62,111198.47,96587.32,14611.15
ST0000385,3/17/2026,O002209,C00207,P0018,E0038,R002,6,36195,0.1,217169.97,21717,195452.97,181707.48,13745.49
ST0000386,7/25/2026,O002891,C00045,P0039,E0022,R003,6,38185.33,0,229111.99,0,229111.99,200767.29,28344.71
ST0000387,5/12/2025,O001014,C00451,P0149,E0020,R001,3,35430.8,0.1,106292.41,10629.24,95663.17,73302.67,22360.49
ST0000388,10/2/2025,O001640,C00129,P0037,E0005,R005,2,30228.79,0.25,60457.58,15114.4,45343.19,48662.73,-3319.54
ST0000389,6/16/2025,O002869,C00575,P0124,E0004,R008,6,8869,0,53214.03,0,53214.03,37984.56,15229.47
ST0000390,8/2/2026,O002791,C00151,P0085,E0035,R002,5,23887.67,0.1,119438.34,11943.83,107494.51,77436.25,30058.26
ST0000391,10/12/2025,O002245,C00011,P0125,E0003,R001,4,12862.65,0.25,51450.58,12862.65,38587.94,47343.56,-8755.62
ST0000392,7/7/2026,O000830,C00029,P0002,E0040,R005,3,6370.95,0.05,19112.85,955.64,18157.21,12729.19,5428.02
ST0000393,8/24/2026,O000838,C00009,P0041,E0017,R002,8,45924.66,0.25,367397.32,91849.33,275547.99,226937.58,48610.41
ST0000394,7/31/2025,O001574,C00455,P0111,E0014,R005,4,40274.22,0,161096.89,0,161096.89,97237.61,63859.28
ST0000395,3/7/2026,O002614,C00122,P0095,E0019,R002,1,2019.2,0,2019.2,0,2019.2,1491.87,527.33
ST0000396,3/14/2025,O002122,C00551,P0095,E0016,R002,5,2073.91,0,10369.57,0,10369.57,7459.36,2910.21
ST0000397,4/12/2025,O000019,C00289,P0140,E0012,R004,8,33275.64,0,266205.09,0,266205.09,144592.07,121613.03
ST0000398,8/5/2025,O002193,C00188,P0145,E0041,R002,8,3077.35,0.2,24618.84,4923.77,19695.07,18642.54,1052.53
ST0000399,5/25/2026,O000033,C00126,P0117,E0018,R003,4,21728.01,0.2,86912.03,17382.41,69529.62,69893.27,-363.65
ST0000400,5/26/2025,O000684,C00192,P0124,E0023,R004,8,8789.29,0.2,70314.32,14062.86,56251.45,50646.08,5605.38
ST0000401,3/8/2026,O000475,C00491,P0031,E0019,R002,5,19622,0,98110.01,0,98110.01,58209.2,39900.82
ST0000402,3/6/2026,O002840,C00359,P0124,E0004,R008,7,8550.61,0.25,59854.25,14963.56,44890.68,44315.32,575.37
ST0000404,5/27/2026,O000600,C00310,P0019,E0021,R001,1,19545.13,0.2,19545.13,3909.03,15636.1,16404.63,-768.53
ST0000405,5/25/2026,O001142,C00093,P0037,E0027,R008,4,29704.4,0.05,118817.6,5940.88,112876.72,97325.46,15551.26
ST0000406,10/10/2025,O002003,C00523,P0056,E0004,R008,1,46391.47,0.2,46391.47,9278.29,37113.18,25627.51,11485.67
ST0000407,3/28/2026,O001981,C00528,P0115,E0005,R005,8,36442.04,0.15,291536.34,43730.45,247805.89,173663.7,74142.19
ST0000408,8/11/2025,O002916,C00443,P0110,E0033,R008,2,434.77,0.15,869.54,130.43,739.11,682.95,56.16
ST0000409,4/18/2025,O002585,C00569,P0122,E0028,R006,2,5799.38,0.2,11598.76,2319.75,9279.01,7080.95,2198.06
ST0000410,5/28/2025,O002499,C00096,P0112,E0027,R008,6,34613.43,0.1,207680.58,20768.06,186912.52,134622.72,52289.8
ST0000411,1/3/2025,O001865,C00258,P0105,E0031,R001,5,2808.03,0.15,14040.16,2106.02,11934.14,11606.4,327.73
ST0000412,9/18/2025,O002964,C00361,P0097,E0007,R002,4,10935.12,0.25,43740.5,10935.12,32805.37,27420.3,5385.08
ST0000413,1/30/2025,O001090,C00030,P0005,E0002,R002,1,12987.44,0.05,12987.44,649.37,12338.06,11418.46,919.6
ST0000414,5/18/2026,O000624,C00213,P0042,E0027,R008,5,22100.25,0.2,110501.23,22100.25,88400.98,68612.98,19788
ST0000415,7/20/2026,O001556,C00563,P0094,E0038,R002,4,42035.7,0.15,168142.8,25221.42,142921.38,119538.29,23383.09
ST0000416,6/5/2025,O000821,C00138,P0047,E0013,R004,3,16226.68,0.15,48680.04,7302.01,41378.03,33648.84,7729.19
ST0000417,5/13/2025,O000312,C00401,P0067,E0012,R004,4,42249.41,0.2,168997.65,33799.53,135198.12,130783.57,4414.55
ST0000418,11/1/2025,O000055,C00295,P0118,E0018,R003,1,20556.32,0.05,20556.32,1027.82,19528.5,15281.35,4247.16
ST0000419,4/13/2025,O001959,C00081,P0063,E0013,R004,7,19719.3,0,138035.1,0,138035.1,119199.05,18836.05
ST0000420,11/14/2025,O001371,C00481,P0127,E0003,R001,2,9104.53,0.05,18209.06,910.45,17298.61,11177.54,6121.07
ST0000421,4/5/2026,O000153,C00507,P0025,E0041,R002,1,1926.27,0.2,1926.27,385.25,1541.01,1131.26,409.75
ST0000422,1/24/2025,O000621,C00282,P0108,E0006,R002,1,15396.44,0,15396.44,0,15396.44,13023.07,2373.37
ST0000423,1/12/2025,O000552,C00178,P0103,E0034,R001,6,39741.31,0.2,238447.87,47689.57,190758.3,133123.39,57634.91
ST0000424,1/6/2026,O000856,C00051,P0067,E0035,R002,8,41949.84,0.15,335598.69,50339.8,285258.88,261567.14,23691.75
