Order_ID,Order_Date,Customer_ID,Employee_ID,Region_ID,Order_Status,Order_Channel
O001739,2026-02-23,C00528,E0013,R004,Delivered,Marketplace
O001740,2025-01-24,C00235,E0038,R002,Shipped,Distributor
O001741,2026-05-05,C00413,E0009,R002,Delivered,Distributor
O001742,2026-06-15,C00509,E0017,R002,Delivered,Online
O001743,2026-07-08,C00374,E0001,R002,Delivered,Online
O001744,2025-12-24,C00176,E0013,R004,Delivered,Direct Sales
O001745,2025-01-16,C00089,E0027,R008,Delivered,Distributor
O001746,2026-08-07,C00108,E0018,R003,Delivered,Online
O001747,2026-08-08,C00536,E0013,R004,Delivered,Marketplace
O001748,2025-02-10,C00582,E0027,R008,Processing,Marketplace
O001749,2026-07-14,C00241,E0029,R006,Delivered,Direct Sales
O001750,2025-02-04,C00130,E0003,R001,Cancelled,Direct Sales
O001751,2026-06-04,C00556,E0029,R006,Delivered,Direct Sales
O001752,2026-06-09,C00306,E0040,R005,Processing,Online
O001753,2026-04-08,C00087,E0020,R001,Processing,Distributor
O001754,2026-01-01,C00037,E0030,R003,Delivered,Direct Sales
O001755,2026-02-04,C00558,E0027,R008,Shipped,Direct Sales
O001756,2026-04-08,C00553,E0013,R004,Delivered,Distributor
O001757,2026-04-18,C00080,E0041,R002,Shipped,Distributor
O001758,2026-08-12,C00394,E0036,R004,Delivered,Distributor
O001759,2026-06-13,C00158,E0010,R004,Cancelled,Direct Sales
O001760,2026-06-21,C00506,E0003,R001,Delivered,Distributor
O001761,2025-02-23,C00191,E0017,R002,Delivered,Online
O001762,2025-12-06,C00370,E0026,R006,Shipped,Online
O001763,2025-10-14,C00032,E0009,R002,Processing,Direct Sales
O001764,2025-09-15,C00351,E0025,R004,Delivered,Distributor
O001765,2025-07-20,C00472,E0039,R005,Delivered,Marketplace
O001766,2025-05-17,C00302,E0013,R004,Processing,Marketplace
O001767,2026-07-14,C00401,E0016,R002,Cancelled,Online
O001768,2025-09-24,C00349,E0027,R008,Delivered,Marketplace
O001769,2026-05-10,C00192,E0036,R004,Delivered,Marketplace
O001770,2026-02-18,C00399,E0012,R004,Cancelled,Direct Sales
O001771,2025-04-15,C00228,E0023,R004,Delivered,Online
O001772,2026-01-10,C00574,E0027,R008,Delivered,Distributor
O001773,2026-07-27,C00532,E0018,R003,Delivered,Online
O001774,2025-09-25,C00329,E0033,R008,Delivered,Online
O001775,2026-06-09,C00199,E0021,R001,Cancelled,Online
O001776,2025-06-18,C00116,E0032,R001,Delivered,Direct Sales
O001777,2025-10-03,C00535,E0023,R004,Delivered,Online
O001778,2025-11-11,C00373,E0015,R008,Delivered,Marketplace
O001779,2025-12-01,C00301,E0031,R001,Delivered,Direct Sales
O001780,2026-01-10,C00110,E0015,R008,Cancelled,Direct Sales
O001781,2025-09-01,C00430,E0032,R001,Delivered,Distributor
O001782,2025-09-30,C00325,E0003,R001,Delivered,Online
O001783,2025-12-29,C00291,E0006,R002,Delivered,Distributor
O001784,2026-08-29,C00393,E0041,R002,Processing,Distributor
O001785,2026-05-05,C00575,E0004,R008,Delivered,Marketplace
O001786,2026-06-11,C00370,E0010,R004,Processing,Marketplace
O001787,2025-12-05,C00412,E0012,R004,Processing,Distributor
O001788,2026-08-21,C00427,E0004,R008,Processing,Distributor
O001789,2025-10-14,C00461,E0036,R004,Delivered,Direct Sales
O001790,2026-06-07,C00142,E0033,R008,Delivered,Marketplace
O001791,2026-01-08,C00555,E0023,R004,Delivered,Marketplace
O001792,2025-11-08,C00183,E0034,R001,Cancelled,Online
O001793,2025-01-27,C00085,E0029,R006,Delivered,Online
O001794,2025-11-11,C00041,E0003,R001,Delivered,Direct Sales
O001795,2025-05-15,C00238,E0005,R005,Delivered,Marketplace
O001796,2025-01-06,C00325,E0005,R005,Delivered,Marketplace
O001797,2026-03-12,C00493,E0003,R001,Processing,Direct Sales
O001798,2025-10-19,C00103,E0020,R001,Processing,Distributor
O001799,2025-05-28,C00396,E0039,R005,Shipped,Direct Sales
O001800,2025-10-27,C00434,E0030,R003,Delivered,Direct Sales
O001801,2026-06-12,C00007,E0010,R004,Delivered,Marketplace
O001802,2026-06-23,C00295,E0015,R008,Delivered,Direct Sales
O001803,2025-07-14,C00557,E0007,R002,Delivered,Direct Sales
O001804,2025-01-08,C00205,E0040,R005,Delivered,Online
O001805,2025-04-03,C00061,E0026,R006,Processing,Direct Sales
O001806,2025-06-13,C00426,E0018,R003,Delivered,Distributor
O001807,2026-04-28,C00354,E0002,R002,Delivered,Online
O001808,2025-12-25,C00467,E0013,R004,Shipped,Distributor
O001809,2026-07-30,C00329,E0018,R003,Delivered,Distributor
O001810,2026-08-08,C00139,E0026,R006,Delivered,Marketplace
O001811,2026-06-08,C00146,E0041,R002,Shipped,Distributor
O001812,2026-02-06,C00568,E0017,R002,Delivered,Direct Sales
O001813,2025-06-29,C00451,E0009,R002,Delivered,Distributor
O001814,2025-08-11,C00221,E0014,R005,Cancelled,Direct Sales
O001815,2025-06-26,C00030,E0022,R003,Delivered,Direct Sales
O001816,2026-03-14,C00422,E0012,R004,Delivered,Online
O001817,2025-08-31,C00311,E0017,R002,Delivered,Marketplace
O001818,2025-11-24,C00373,E0017,R002,Processing,Marketplace
O001819,2026-05-16,C00274,E0028,R006,Shipped,Distributor
O001820,2025-10-24,C00225,E0012,R004,Delivered,Online
O001821,2025-09-17,C00585,E0023,R004,Cancelled,Distributor
O001822,2026-08-20,C00120,E0013,R004,Shipped,Online
O001823,2026-03-27,C00192,E0038,R002,Delivered,Direct Sales
O001824,2026-04-25,C00057,E0023,R004,Processing,Distributor
O001825,2025-12-01,C00116,E0015,R008,Delivered,Direct Sales
O001826,2025-04-11,C00134,E0011,R008,Delivered,Marketplace
O001827,2025-06-27,C00407,E0004,R008,Delivered,Online
O001828,2026-04-22,C00272,E0037,R004,Processing,Distributor
O001829,2026-06-11,C00358,E0015,R008,Delivered,Direct Sales
O001830,2025-03-04,C00243,E0036,R004,Delivered,Direct Sales
O001831,2025-08-30,C00018,E0019,R002,Delivered,Online
O001832,2025-04-23,C00587,E0038,R002,Shipped,Online
O001833,2026-08-08,C00356,E0012,R004,Delivered,Online
O001834,2026-08-24,C00153,E0038,R002,Delivered,Online
O001835,2026-05-05,C00095,E0021,R001,Delivered,Direct Sales
O001836,2025-01-06,C00059,E0041,R002,Cancelled,Distributor
O001837,2026-08-31,C00482,E0006,R002,Shipped,Online
O001838,2025-02-19,C00118,E0011,R008,Delivered,Direct Sales
O001839,2025-05-01,C00119,E0015,R008,Shipped,Distributor
O001840,2025-04-28,C00478,E0010,R004,Cancelled,Online
O001841,2026-02-17,C00119,E0009,R002,Delivered,Direct Sales
O001842,2025-02-02,C00186,E0003,R001,Shipped,Direct Sales
O001843,2025-09-12,C00352,E0035,R002,Delivered,Direct Sales
O001844,2026-03-18,C00038,E0020,R001,Delivered,Marketplace
O001845,2025-07-03,C00214,E0036,R004,Shipped,Marketplace
O001846,2025-10-16,C00534,E0007,R002,Delivered,Online
O001847,2026-07-26,C00093,E0020,R001,Delivered,Direct Sales
O001848,2025-05-18,C00346,E0001,R002,Delivered,Marketplace
O001849,2026-08-29,C00385,E0010,R004,Delivered,Marketplace
O001850,2025-01-02,C00359,E0026,R006,Delivered,Marketplace
O001851,2025-01-18,C00132,E0039,R005,Delivered,Direct Sales
O001852,2025-10-10,C00465,E0009,R002,Delivered,Distributor
O001853,2026-07-07,C00368,E0037,R004,Delivered,Distributor
O001854,2025-01-28,C00315,E0010,R004,Delivered,Online
O001855,2026-05-09,C00160,E0002,R002,Delivered,Distributor
O001856,2026-05-06,C00127,E0025,R004,Delivered,Distributor
O001857,2025-03-04,C00285,E0004,R008,Shipped,Online
O001858,2026-02-27,C00442,E0029,R006,Delivered,Direct Sales
O001859,2025-12-17,C00130,E0020,R001,Delivered,Marketplace
O001860,2025-10-20,C00163,E0001,R002,Delivered,Direct Sales
O001861,2026-01-07,C00061,E0009,R002,Delivered,Distributor
O001862,2026-03-10,C00578,E0030,R003,Delivered,Online
O001863,2026-01-16,C00380,E0030,R003,Delivered,Distributor
O001864,2026-05-07,C00177,E0017,R002,Delivered,Direct Sales
O001865,2025-01-03,C00258,E0031,R001,Delivered,Online
O001866,2026-06-11,C00569,E0004,R008,Delivered,Online
O001867,2026-07-22,C00213,E0002,R002,Delivered,Online
O001868,2025-04-03,C00461,E0027,R008,Shipped,Direct Sales
O001869,2026-07-12,C00434,E0035,R002,Delivered,Online
O001870,2025-06-01,C00376,E0030,R003,Cancelled,Online
O001871,2026-04-20,C00111,E0023,R004,Delivered,Direct Sales
O001872,2026-04-09,C00521,E0003,R001,Delivered,Direct Sales
O001873,2025-12-07,C00056,E0031,R001,Delivered,Online
O001874,2026-05-19,C00295,E0025,R004,Delivered,Direct Sales
O001875,2025-07-21,C00411,E0013,R004,Delivered,Online
O001876,2025-12-24,C00579,E0029,R006,Processing,Marketplace
O001877,2025-09-17,C00458,E0029,R006,Shipped,Online
O001878,2025-12-08,C00210,E0009,R002,Delivered,Direct Sales
O001879,2025-09-18,C00413,E0012,R004,Delivered,Distributor
O001880,2025-12-28,C00448,E0011,R008,Cancelled,Online
O001881,2026-05-02,C00538,E0017,R002,Delivered,Online
O001882,2026-03-01,C00059,E0019,R002,Delivered,Online
O001883,2025-03-11,C00319,E0023,R004,Delivered,Online
O001884,2026-04-24,C00458,E0039,R005,Delivered,Marketplace
O001885,2026-08-23,C00039,E0002,R002,Delivered,Online
O001886,2025-11-19,C00577,E0019,R002,Delivered,Online
O001887,2025-09-19,C00325,E0013,R004,Cancelled,Online
O001888,2026-02-09,C00305,E0040,R005,Cancelled,Distributor
O001889,2026-04-20,C00230,E0005,R005,Cancelled,Distributor
O001890,2026-07-24,C00124,E0028,R006,Delivered,Online
O001891,2025-06-02,C00421,E0026,R006,Delivered,Distributor
O001892,2026-05-07,C00294,E0004,R008,Cancelled,Marketplace
O001893,2025-11-27,C00255,E0016,R002,Delivered,Direct Sales
O001894,2026-08-20,C00216,E0034,R001,Cancelled,Online
O001895,2025-09-28,C00457,E0001,R002,Delivered,Distributor
O001896,2026-04-24,C00143,E0002,R002,Delivered,Distributor
O001897,2025-04-02,C00554,E0012,R004,Delivered,Online
O001898,2025-04-08,C00163,E0002,R002,Processing,Online
O001899,2025-05-31,C00241,E0025,R004,Delivered,Online
O001900,2026-06-05,C00456,E0002,R002,Delivered,Online
O001901,2025-11-08,C00560,E0027,R008,Processing,Direct Sales
O001902,2025-12-31,C00165,E0009,R002,Processing,Direct Sales
O001903,2026-03-25,C00585,E0030,R003,Delivered,Direct Sales
O001904,2026-07-08,C00064,E0002,R002,Delivered,Distributor
O001905,2025-04-06,C00486,E0022,R003,Delivered,Direct Sales
O001906,2025-11-03,C00390,E0038,R002,Cancelled,Distributor
O001907,2026-06-08,C00094,E0006,R002,Shipped,Marketplace
O001908,2026-07-28,C00170,E0040,R005,Processing,Direct Sales
O001909,2025-02-21,C00475,E0027,R008,Delivered,Online
O001910,2025-09-22,C00364,E0016,R002,Delivered,Distributor
O001911,2025-02-15,C00116,E0024,R002,Shipped,Direct Sales
O001912,2026-07-21,C00182,E0033,R008,Processing,Direct Sales
O001913,2025-04-20,C00342,E0026,R006,Shipped,Distributor
O001914,2026-03-08,C00187,E0020,R001,Delivered,Distributor
O001915,2025-09-29,C00393,E0036,R004,Cancelled,Distributor
O001916,2026-06-08,C00027,E0019,R002,Delivered,Direct Sales
O001917,2025-06-06,C00067,E0030,R003,Processing,Marketplace
O001918,2025-06-13,C00105,E0026,R006,Delivered,Direct Sales
O001919,2025-01-01,C00417,E0019,R002,Processing,Direct Sales
O001920,2026-06-30,C00273,E0036,R004,Processing,Direct Sales
O001921,2025-09-22,C00043,E0029,R006,Delivered,Distributor
O001922,2026-08-13,C00155,E0035,R002,Delivered,Distributor
O001923,2025-04-02,C00023,E0041,R002,Delivered,Online
O001924,2026-01-02,C00220,E0009,R002,Cancelled,Direct Sales
O001925,2025-08-27,C00210,E0028,R006,Delivered,Distributor
O001926,2025-07-11,C00418,E0001,R002,Delivered,Online
O001927,2026-02-15,C00261,E0022,R003,Delivered,Online
O001928,2025-11-06,C00170,E0025,R004,Shipped,Direct Sales
O001929,2026-03-16,C00269,E0009,R002,Delivered,Online
O001930,2025-01-29,C00198,E0020,R001,Cancelled,Distributor
O001931,2026-05-11,C00412,E0005,R005,Delivered,Direct Sales
O001932,2026-07-14,C00265,E0040,R005,Processing,Online
O001933,2025-04-10,C00411,E0031,R001,Delivered,Online
O001934,2026-06-14,C00454,E0019,R002,Delivered,Direct Sales
O001935,2026-02-08,C00335,E0041,R002,Delivered,Marketplace
O001936,2026-08-19,C00560,E0029,R006,Delivered,Distributor
O001937,2026-08-04,C00320,E0034,R001,Delivered,Online
O001938,2025-11-18,C00336,E0023,R004,Delivered,Online
O001939,2025-07-04,C00128,E0041,R002,Delivered,Distributor
O001940,2025-02-15,C00370,E0017,R002,Delivered,Online
O001941,2026-03-09,C00073,E0032,R001,Delivered,Direct Sales
O001942,2025-08-01,C00551,E0037,R004,Delivered,Marketplace
O001943,2025-04-13,C00255,E0028,R006,Processing,Marketplace
O001944,2026-01-24,C00336,E0025,R004,Shipped,Online
O001945,2025-05-20,C00051,E0002,R002,Delivered,Marketplace
O001946,2026-01-21,C00184,E0004,R008,Delivered,Marketplace
O001947,2026-03-18,C00571,E0041,R002,Shipped,Distributor
O001948,2025-09-26,C00052,E0022,R003,Delivered,Online
O001949,2026-01-08,C00319,E0022,R003,Shipped,Distributor
O001950,2026-08-08,C00349,E0036,R004,Shipped,Marketplace
O001951,2026-06-03,C00327,E0016,R002,Cancelled,Online
O001952,2026-01-14,C00436,E0010,R004,Delivered,Distributor
O001953,2026-03-05,C00391,E0010,R004,Delivered,Marketplace
O001954,2025-12-09,C00056,E0007,R002,Cancelled,Marketplace
O001955,2026-03-12,C00235,E0004,R008,Delivered,Direct Sales
O001956,2025-10-29,C00122,E0013,R004,Delivered,Distributor
O001957,2025-11-15,C00439,E0032,R001,Delivered,Direct Sales
O001958,2026-02-04,C00324,E0041,R002,Delivered,Online
O001959,2025-04-13,C00081,E0013,R004,Delivered,Marketplace
O001960,2025-03-03,C00516,E0018,R003,Delivered,Online
O001961,2026-05-08,C00111,E0032,R001,Shipped,Direct Sales
O001962,2026-08-15,C00201,E0006,R002,Cancelled,Marketplace
O001963,2026-04-02,C00455,E0001,R002,Delivered,Distributor
O001964,2025-03-19,C00270,E0012,R004,Delivered,Online
O001965,2026-06-26,C00169,E0004,R008,Delivered,Direct Sales
O001966,2026-03-17,C00491,E0023,R004,Delivered,Distributor
O001967,2026-07-22,C00546,E0004,R008,Delivered,Direct Sales
O001968,2025-11-14,C00378,E0018,R003,Delivered,Online
O001969,2025-09-17,C00571,E0016,R002,Delivered,Marketplace
O001970,2025-09-18,C00049,E0003,R001,Delivered,Marketplace
O001971,2025-05-30,C00293,E0031,R001,Delivered,Online
O001972,2025-06-07,C00115,E0010,R004,Shipped,Marketplace
O001973,2025-03-28,C00551,E0041,R002,Shipped,Distributor
O001974,2025-10-28,C00408,E0015,R008,Delivered,Distributor
O001975,2026-07-23,C00174,E0002,R002,Processing,Distributor
O001976,2025-12-29,C00174,E0005,R005,Delivered,Online
O001977,2025-09-10,C00069,E0040,R005,Delivered,Marketplace
O001978,2026-01-31,C00337,E0014,R005,Cancelled,Direct Sales
O001979,2025-10-01,C00333,E0036,R004,Cancelled,Direct Sales
O001980,2025-01-13,C00339,E0016,R002,Delivered,Online
O001981,2026-03-28,C00528,E0005,R005,Shipped,Marketplace
O001982,2025-12-20,C00527,E0005,R005,Delivered,Marketplace
O001983,2025-09-25,C00261,E0018,R003,Delivered,Distributor
O001984,2026-07-02,C00055,E0036,R004,Delivered,Online
O001985,2026-04-07,C00487,E0040,R005,Processing,Online
O001986,2025-05-07,C00016,E0022,R003,Delivered,Distributor
O001987,2026-07-06,C00515,E0034,R001,Delivered,Distributor
O001988,2025-03-04,C00541,E0034,R001,Delivered,Marketplace
O001989,2026-05-06,C00493,E0039,R005,Delivered,Marketplace
O001990,2026-01-21,C00461,E0010,R004,Delivered,Online
O001991,2025-09-16,C00092,E0040,R005,Delivered,Marketplace
O001992,2026-08-30,C00136,E0015,R008,Shipped,Direct Sales
O001993,2026-08-05,C00534,E0017,R002,Delivered,Direct Sales
O001994,2025-01-31,C00116,E0037,R004,Delivered,Direct Sales
O001995,2026-06-14,C00581,E0015,R008,Processing,Online
O001996,2025-06-21,C00592,E0037,R004,Delivered,Online
O001997,2025-07-09,C00046,E0009,R002,Delivered,Direct Sales
O001998,2026-06-19,C00003,E0002,R002,Delivered,Distributor
O001999,2025-02-16,C00445,E0026,R006,Delivered,Distributor
O002000,2026-07-15,C00396,E0009,R002,Delivered,Marketplace
O002001,2025-04-06,C00194,E0025,R004,Delivered,Online
O002002,2025-11-23,C00241,E0037,R004,Delivered,Online
O002003,2025-10-10,C00523,E0004,R008,Delivered,Direct Sales
O002004,2026-02-23,C00200,E0022,R003,Cancelled,Marketplace
O002005,2025-07-23,C00101,E0003,R001,Delivered,Distributor
O002006,2026-01-14,C00414,E0013,R004,Delivered,Marketplace
O002007,2025-12-06,C00389,E0030,R003,Delivered,Online
O002008,2026-03-09,C00447,E0029,R006,Delivered,Online
O002009,2026-01-15,C00076,E0001,R002,Delivered,Online
O002010,2025-01-02,C00093,E0016,R002,Shipped,Marketplace
O002011,2026-04-26,C00103,E0027,R008,Delivered,Online
O002012,2026-03-17,C00377,E0037,R004,Delivered,Direct Sales
O002013,2026-01-22,C00302,E0037,R004,Processing,Distributor
O002014,2025-01-16,C00164,E0026,R006,Processing,Direct Sales
O002015,2026-04-29,C00553,E0029,R006,Processing,Distributor
O002016,2026-01-15,C00075,E0025,R004,Cancelled,Distributor
O002017,2025-03-21,C00185,E0025,R004,Cancelled,Distributor
O002018,2025-05-10,C00387,E0002,R002,Delivered,Online
O002019,2026-04-11,C00136,E0029,R006,Processing,Direct Sales
O002020,2025-03-22,C00390,E0001,R002,Processing,Online
O002021,2025-03-16,C00586,E0025,R004,Shipped,Marketplace
O002022,2025-05-01,C00344,E0034,R001,Shipped,Distributor
O002023,2025-05-22,C00468,E0020,R001,Shipped,Marketplace
O002024,2025-03-18,C00395,E0040,R005,Delivered,Direct Sales
O002025,2025-05-22,C00288,E0006,R002,Delivered,Marketplace
O002026,2026-05-04,C00182,E0012,R004,Delivered,Online
O002027,2026-01-11,C00461,E0004,R008,Delivered,Direct Sales
O002028,2025-10-28,C00108,E0037,R004,Delivered,Distributor
O002029,2026-06-02,C00047,E0022,R003,Delivered,Online
O002030,2026-01-11,C00592,E0011,R008,Shipped,Online
O002031,2025-03-06,C00589,E0002,R002,Delivered,Direct Sales
O002032,2025-02-24,C00351,E0028,R006,Shipped,Direct Sales
O002033,2026-04-27,C00217,E0010,R004,Delivered,Direct Sales
O002034,2025-10-14,C00574,E0041,R002,Delivered,Online
O002035,2025-06-14,C00092,E0033,R008,Delivered,Distributor
O002036,2026-03-06,C00247,E0006,R002,Delivered,Distributor
O002037,2026-05-09,C00556,E0025,R004,Delivered,Online
O002038,2025-04-04,C00360,E0037,R004,Delivered,Marketplace
O002039,2026-04-20,C00002,E0041,R002,Delivered,Online
O002040,2025-03-24,C00323,E0013,R004,Delivered,Marketplace
O002041,2026-08-07,C00233,E0030,R003,Delivered,Direct Sales
O002042,2025-03-14,C00045,E0003,R001,Delivered,Marketplace
O002043,2025-09-20,C00016,E0001,R002,Delivered,Marketplace
O002044,2025-08-21,C00576,E0022,R003,Delivered,Distributor
O002045,2026-02-27,C00424,E0039,R005,Delivered,Direct Sales
O002046,2025-04-29,C00264,E0019,R002,Delivered,Online
O002047,2025-07-27,C00528,E0011,R008,Delivered,Online
O002048,2025-09-22,C00219,E0005,R005,Delivered,Online
O002049,2025-08-16,C00158,E0024,R002,Delivered,Online
O002050,2026-01-04,C00480,E0020,R001,Shipped,Marketplace
O002051,2025-06-05,C00537,E0017,R002,Delivered,Online
O002052,2025-02-09,C00416,E0019,R002,Delivered,Distributor
O002053,2025-09-15,C00199,E0039,R005,Delivered,Direct Sales
O002054,2025-11-22,C00561,E0021,R001,Delivered,Distributor
O002055,2026-07-08,C00306,E0027,R008,Delivered,Marketplace
O002056,2026-03-31,C00343,E0004,R008,Delivered,Online
O002057,2025-12-10,C00403,E0025,R004,Delivered,Online
O002058,2025-07-30,C00373,E0027,R008,Cancelled,Direct Sales
O002059,2026-07-08,C00010,E0040,R005,Delivered,Marketplace
O002060,2025-11-13,C00110,E0003,R001,Delivered,Online
O002061,2025-04-13,C00240,E0007,R002,Shipped,Distributor
O002062,2025-05-26,C00098,E0040,R005,Delivered,Marketplace
O002063,2025-07-01,C00456,E0026,R006,Delivered,Online
O002064,2025-08-28,C00416,E0041,R002,Delivered,Marketplace
O002065,2025-03-26,C00086,E0013,R004,Delivered,Direct Sales
O002066,2025-03-02,C00449,E0022,R003,Delivered,Direct Sales
O002067,2025-11-24,C00428,E0004,R008,Delivered,Marketplace
O002068,2026-08-26,C00220,E0013,R004,Delivered,Distributor
O002069,2025-10-17,C00348,E0003,R001,Delivered,Distributor
O002070,2025-05-13,C00103,E0030,R003,Shipped,Online
O002071,2025-01-29,C00363,E0039,R005,Delivered,Online
O002072,2025-10-22,C00050,E0001,R002,Cancelled,Direct Sales
O002073,2026-08-16,C00312,E0001,R002,Delivered,Online
O002074,2025-02-02,C00285,E0024,R002,Delivered,Distributor
O002075,2025-03-07,C00047,E0034,R001,Delivered,Marketplace
O002076,2025-06-28,C00097,E0016,R002,Processing,Marketplace
O002077,2026-08-04,C00355,E0017,R002,Delivered,Direct Sales
O002078,2025-03-14,C00047,E0025,R004,Delivered,Online
O002079,2025-01-20,C00418,E0033,R008,Delivered,Distributor
O002080,2026-07-14,C00561,E0004,R008,Delivered,Distributor
O002081,2025-09-05,C00489,E0018,R003,Shipped,Marketplace
O002082,2026-08-07,C00129,E0015,R008,Delivered,Marketplace
O002083,2025-01-22,C00595,E0025,R004,Delivered,Distributor
O002084,2025-06-10,C00503,E0031,R001,Delivered,Marketplace
O002085,2025-12-23,C00009,E0015,R008,Delivered,Online
O002086,2025-11-17,C00506,E0015,R008,Delivered,Direct Sales
O002087,2025-04-19,C00401,E0013,R004,Shipped,Marketplace
O002088,2025-07-11,C00189,E0039,R005,Cancelled,Direct Sales
O002089,2025-12-05,C00225,E0016,R002,Delivered,Online
O002090,2026-03-08,C00016,E0003,R001,Delivered,Marketplace
O002091,2026-06-07,C00251,E0001,R002,Delivered,Direct Sales
O002092,2025-04-01,C00015,E0011,R008,Delivered,Distributor
O002093,2025-01-07,C00455,E0016,R002,Delivered,Marketplace
O002094,2025-11-28,C00468,E0023,R004,Cancelled,Direct Sales
O002095,2025-11-16,C00090,E0012,R004,Delivered,Distributor
O002096,2026-03-06,C00048,E0016,R002,Delivered,Online
O002097,2025-12-29,C00145,E0031,R001,Processing,Direct Sales
O002098,2026-04-20,C00080,E0018,R003,Delivered,Direct Sales
O002099,2025-04-04,C00002,E0030,R003,Delivered,Direct Sales
O002100,2025-07-05,C00232,E0037,R004,Delivered,Distributor
O002101,2025-03-11,C00173,E0007,R002,Delivered,Online
O002102,2025-01-05,C00535,E0038,R002,Delivered,Online
O002103,2026-05-31,C00445,E0007,R002,Delivered,Direct Sales
O002104,2026-07-18,C00549,E0025,R004,Processing,Online
O002105,2026-04-27,C00321,E0038,R002,Delivered,Online
O002106,2025-02-21,C00391,E0037,R004,Delivered,Direct Sales
O002107,2025-03-10,C00491,E0036,R004,Processing,Distributor
O002108,2025-06-26,C00159,E0034,R001,Processing,Marketplace
O002109,2025-04-09,C00340,E0021,R001,Processing,Direct Sales
O002110,2025-01-02,C00173,E0032,R001,Delivered,Direct Sales
O002111,2026-07-04,C00565,E0015,R008,Delivered,Direct Sales
O002112,2025-09-16,C00139,E0011,R008,Delivered,Marketplace
O002113,2025-08-05,C00286,E0033,R008,Delivered,Online
O002114,2026-08-15,C00068,E0028,R006,Cancelled,Direct Sales
O002115,2025-05-11,C00011,E0010,R004,Delivered,Direct Sales
O002116,2025-08-13,C00052,E0019,R002,Delivered,Direct Sales
O002117,2025-05-11,C00450,E0033,R008,Delivered,Direct Sales
O002118,2025-05-14,C00382,E0014,R005,Processing,Online
O002119,2026-02-21,C00428,E0023,R004,Delivered,Distributor
O002120,2025-12-19,C00202,E0001,R002,Cancelled,Direct Sales
O002121,2025-12-31,C00451,E0031,R001,Delivered,Online
O002122,2025-03-14,C00551,E0016,R002,Delivered,Direct Sales
O002123,2026-04-26,C00092,E0028,R006,Delivered,Distributor
O002124,2025-05-03,C00042,E0012,R004,Delivered,Marketplace
O002125,2025-03-10,C00254,E0036,R004,Cancelled,Distributor
O002126,2026-08-05,C00402,E0012,R004,Delivered,Direct Sales
O002127,2025-01-15,C00122,E0028,R006,Processing,Online
O002128,2026-03-04,C00376,E0027,R008,Delivered,Distributor
O002129,2026-02-08,C00042,E0026,R006,Delivered,Online
O002130,2026-01-06,C00585,E0034,R001,Delivered,Online
O002131,2025-09-18,C00311,E0039,R005,Delivered,Online
O002132,2025-07-21,C00452,E0029,R006,Delivered,Direct Sales
O002133,2025-12-19,C00231,E0038,R002,Delivered,Marketplace
O002134,2025-07-14,C00386,E0012,R004,Delivered,Direct Sales
O002135,2025-05-01,C00395,E0010,R004,Delivered,Marketplace
O002136,2026-02-25,C00151,E0018,R003,Delivered,Marketplace
O002137,2025-06-04,C00569,E0022,R003,Delivered,Online
O002138,2026-02-22,C00547,E0033,R008,Delivered,Direct Sales
O002139,2025-09-27,C00319,E0006,R002,Delivered,Direct Sales
O002140,2025-05-18,C00574,E0023,R004,Delivered,Distributor
O002141,2026-01-09,C00192,E0025,R004,Processing,Direct Sales
O002142,2025-07-27,C00231,E0017,R002,Delivered,Direct Sales
O002143,2026-06-26,C00080,E0006,R002,Shipped,Distributor
O002144,2026-01-14,C00029,E0025,R004,Shipped,Distributor
O002145,2025-12-05,C00578,E0019,R002,Shipped,Distributor
O002146,2026-01-05,C00275,E0023,R004,Delivered,Distributor
O002147,2025-10-05,C00380,E0038,R002,Delivered,Distributor
O002148,2026-03-18,C00515,E0026,R006,Delivered,Marketplace
O002149,2025-12-18,C00130,E0006,R002,Delivered,Marketplace
O002150,2026-08-10,C00023,E0036,R004,Delivered,Marketplace
O002151,2025-07-09,C00521,E0006,R002,Delivered,Direct Sales
O002152,2026-02-11,C00331,E0025,R004,Delivered,Distributor
O002153,2025-01-14,C00187,E0009,R002,Shipped,Marketplace
O002154,2026-08-26,C00140,E0017,R002,Delivered,Marketplace
O002155,2025-10-20,C00186,E0026,R006,Delivered,Marketplace
O002156,2025-09-11,C00558,E0039,R005,Delivered,Distributor
O002157,2025-11-13,C00120,E0021,R001,Delivered,Online
O002158,2025-08-14,C00464,E0038,R002,Shipped,Direct Sales
O002159,2026-07-01,C00107,E0002,R002,Delivered,Distributor
O002160,2025-05-26,C00544,E0024,R002,Delivered,Online
O002161,2025-04-05,C00378,E0037,R004,Processing,Marketplace
O002162,2026-01-07,C00326,E0012,R004,Delivered,Direct Sales
O002163,2025-09-23,C00444,E0034,R001,Delivered,Distributor
O002164,2025-07-18,C00050,E0009,R002,Delivered,Online
O002165,2025-06-01,C00542,E0028,R006,Delivered,Distributor
O002166,2026-08-15,C00474,E0030,R003,Delivered,Distributor
O002167,2025-07-19,C00332,E0028,R006,Shipped,Online
O002168,2025-02-17,C00115,E0019,R002,Delivered,Direct Sales
O002169,2025-01-26,C00450,E0036,R004,Delivered,Marketplace
O002170,2025-01-26,C00532,E0003,R001,Delivered,Distributor
O002171,2025-11-13,C00183,E0010,R004,Delivered,Marketplace
